date,hour,dayofweek,is_weekend,day_type,month,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2020-11-27,0,4,False,Weekday,11,2.0,347.14,33.53,41.13,0.01,7.51,18.81,21.35,0.25
2020-11-27,1,4,False,Weekday,11,2.0,293.73,11.18,42.16,0.21,7.27,15.68,18.17,0.01
2020-11-27,2,4,False,Weekday,11,2.0,277.04,5.64,41.81,0.32,7.33,15.31,17.65,0.01
2020-11-27,3,4,False,Weekday,11,2.0,277.04,4.75,41.13,0.4,7.57,15.78,18.02,0.02
2020-11-27,4,4,False,Weekday,11,2.0,277.04,4.47,40.44,0.43,7.87,16.73,18.96,0.03
2020-11-27,5,4,False,Weekday,11,2.0,280.38,4.36,40.78,0.5,8.35,17.8,20.09,0.02
2020-11-27,6,4,False,Weekday,11,2.0,283.72,4.97,41.47,0.59,9.06,18.8,21.18,0.01
2020-11-27,7,4,False,Weekday,11,3.0,297.07,9.39,42.16,0.31,11.21,20.12,22.52,0.02
2020-11-27,8,4,False,Weekday,11,3.0,310.42,16.99,42.16,0.06,12.99,21.56,23.96,0.05
2020-11-27,9,4,False,Weekday,11,3.0,317.1,20.34,41.81,0.05,13.71,22.01,24.36,0.04
2020-11-27,10,4,False,Weekday,11,3.0,307.08,17.88,41.47,0.44,14.66,20.33,22.59,0.02
2020-11-27,11,4,False,Weekday,11,2.0,293.73,13.52,41.47,1.17,15.14,17.73,19.93,0.07
2020-11-27,12,4,False,Weekday,11,2.0,280.38,8.61,42.16,2.46,14.9,15.1,17.25,0.16
2020-11-27,13,4,False,Weekday,11,2.0,270.37,5.87,43.18,4.78,14.54,13.45,15.52,0.29
2020-11-27,14,4,False,Weekday,11,2.0,267.03,4.86,42.84,6.17,13.95,12.93,14.93,0.39
2020-11-27,15,4,False,Weekday,11,2.0,260.35,3.24,41.81,7.06,12.88,12.37,14.27,0.44
2020-11-27,16,4,False,Weekday,11,2.0,253.68,2.07,39.07,7.51,10.97,11.76,13.58,0.48
2020-11-27,17,4,False,Weekday,11,2.0,257.02,3.27,39.41,4.74,9.89,12.0,13.78,0.5
2020-11-27,18,4,False,Weekday,11,2.0,260.35,5.87,40.44,2.03,9.66,12.63,14.35,0.5
2020-11-27,19,4,False,Weekday,11,2.0,267.03,7.6,40.44,1.1,9.89,13.36,14.98,0.5
2020-11-27,20,4,False,Weekday,11,2.0,273.71,7.94,41.47,0.87,10.61,14.36,15.91,0.49
2020-11-27,21,4,False,Weekday,11,2.0,277.04,6.71,43.18,1.15,10.97,14.94,16.5,0.43
2020-11-27,22,4,False,Weekday,11,2.0,283.72,5.76,45.24,1.48,11.68,14.54,15.95,0.37
2020-11-27,23,4,False,Weekday,11,2.0,287.06,4.69,44.55,1.7,11.56,13.27,14.49,0.33
2020-11-28,0,5,True,Weekend,11,2.0,287.06,2.65,41.81,2.64,10.49,12.34,13.5,0.26
2020-11-28,1,5,True,Weekend,11,2.0,300.41,1.05,42.16,4.78,9.78,14.52,15.85,0.2
2020-11-28,2,5,True,Weekend,11,2.0,333.79,1.08,46.61,3.93,9.3,19.27,20.94,0.19
2020-11-28,3,5,True,Weekend,11,3.0,370.5,1.87,49.35,1.81,8.94,24.11,25.92,0.18
2020-11-28,4,5,True,Weekend,11,4.0,390.53,2.4,46.61,1.3,8.58,26.81,28.62,0.15
2020-11-28,5,5,True,Weekend,11,4.0,390.53,2.74,42.84,1.21,8.46,27.57,29.25,0.16
2020-11-28,6,5,True,Weekend,11,4.0,397.21,4.47,40.78,0.59,8.82,28.48,30.03,0.2
2020-11-28,7,5,True,Weekend,11,4.0,417.23,12.18,40.44,0.05,10.85,30.61,32.16,0.34
2020-11-28,8,5,True,Weekend,11,4.0,447.27,24.36,40.44,0.0,13.23,33.21,34.85,0.5
2020-11-28,9,5,True,Weekend,11,4.0,467.3,33.08,40.44,0.06,15.02,35.04,36.78,0.55
2020-11-28,10,5,True,Weekend,11,4.0,473.98,37.1,37.7,0.6,16.45,35.71,37.6,0.59
2020-11-28,11,5,True,Weekend,11,4.0,467.3,35.76,32.9,1.81,16.93,34.66,36.78,0.62
2020-11-28,12,5,True,Weekend,11,4.0,447.27,29.5,28.45,3.58,16.93,32.22,34.44,0.65
2020-11-28,13,5,True,Weekend,11,4.0,413.9,18.55,27.08,7.6,16.45,28.15,30.31,0.59
2020-11-28,14,5,True,Weekend,11,3.0,383.85,12.29,28.45,9.74,14.66,24.2,26.22,0.55
2020-11-28,15,5,True,Weekend,11,3.0,360.49,6.99,31.53,9.48,12.76,22.11,24.0,0.54
2020-11-28,16,5,True,Weekend,11,3.0,347.14,2.82,35.99,5.81,10.73,22.61,24.5,0.53
2020-11-28,17,5,True,Weekend,11,3.0,340.46,3.35,39.07,3.26,9.54,24.38,26.26,0.49
2020-11-28,18,5,True,Weekend,11,4.0,340.46,4.81,41.81,2.01,9.18,25.2,26.95,0.43
2020-11-28,19,5,True,Weekend,11,4.0,343.8,6.37,43.87,1.31,9.18,25.74,27.28,0.4
2020-11-28,20,5,True,Weekend,11,4.0,357.15,8.83,45.24,0.63,9.66,26.85,28.27,0.39
2020-11-28,21,5,True,Weekend,11,4.0,363.83,10.17,46.61,0.34,10.01,28.35,29.72,0.34
2020-11-28,22,5,True,Weekend,11,4.0,373.84,11.85,46.61,0.17,10.25,30.46,31.91,0.28
2020-11-28,23,5,True,Weekend,11,4.0,370.5,10.73,46.61,0.2,9.42,32.12,33.72,0.15
2020-11-29,0,6,True,Weekend,11,4.0,357.15,5.87,44.55,0.81,7.09,32.32,34.04,0.07
2020-11-29,1,6,True,Weekend,11,4.0,353.81,2.04,40.44,3.22,5.6,32.43,34.23,0.04
2020-11-29,2,6,True,Weekend,11,4.0,357.15,0.95,35.99,5.72,5.01,33.85,35.67,0.03
2020-11-29,3,6,True,Weekend,11,4.0,360.49,0.82,33.93,6.08,4.83,35.55,37.39,0.02
2020-11-29,4,6,True,Weekend,11,4.0,360.49,0.94,32.9,5.1,4.71,36.94,38.89,0.02
2020-11-29,5,6,True,Weekend,11,4.0,357.15,1.06,32.56,4.65,5.01,37.43,39.52,0.01
2020-11-29,6,6,True,Weekend,11,4.0,347.14,1.1,32.22,5.32,6.38,35.84,37.98,0.01
2020-11-29,7,6,True,Weekend,11,4.0,333.79,1.59,32.56,5.72,9.06,32.91,34.76,0.01
2020-11-29,8,6,True,Weekend,11,4.0,330.45,3.38,34.96,3.17,10.01,33.61,35.24,0.02
2020-11-29,9,6,True,Weekend,11,4.0,333.79,4.58,36.67,2.24,10.49,35.45,36.99,0.04
2020-11-29,10,6,True,Weekend,11,4.0,337.12,5.53,34.96,2.66,11.68,34.66,36.18,0.09
2020-11-29,11,6,True,Weekend,11,4.0,330.45,5.25,32.56,3.93,12.16,30.84,32.38,0.16
2020-11-29,12,6,True,Weekend,11,4.0,313.76,3.91,31.19,7.15,11.68,26.74,28.35,0.17
2020-11-29,13,6,True,Weekend,11,3.0,297.07,2.18,31.53,14.66,10.61,23.45,25.05,0.16
2020-11-29,14,6,True,Weekend,11,3.0,287.06,1.27,34.27,19.49,11.44,21.76,23.39,0.18
2020-11-29,15,6,True,Weekend,11,3.0,283.72,0.78,38.04,18.6,12.76,20.48,22.11,0.23
2020-11-29,16,6,True,Weekend,11,3.0,287.06,0.68,41.47,13.59,13.47,20.36,22.09,0.26
2020-11-29,17,6,True,Weekend,11,3.0,293.73,2.49,44.55,5.05,13.71,21.82,23.75,0.28
2020-11-29,18,6,True,Weekend,11,3.0,303.75,7.94,43.53,0.58,14.19,24.23,26.37,0.27
2020-11-29,19,6,True,Weekend,11,4.0,320.44,16.76,39.76,0.01,14.66,27.51,29.85,0.36
2020-11-29,20,6,True,Weekend,11,4.0,343.8,24.14,37.36,0.0,14.31,30.96,33.47,0.47
2020-11-29,21,6,True,Weekend,11,4.0,350.48,24.14,37.01,0.0,13.23,33.02,35.4,0.46
2020-11-29,22,6,True,Weekend,11,4.0,347.14,20.34,38.39,0.02,12.52,33.36,35.26,0.37
2020-11-29,23,6,True,Weekend,11,4.0,330.45,13.08,40.78,0.14,11.92,31.45,32.85,0.25
2020-11-30,0,0,False,Weekday,11,4.0,303.75,4.86,41.13,1.72,10.61,27.43,28.46,0.13
2020-11-30,1,0,False,Weekday,11,3.0,277.04,0.37,34.96,14.66,9.54,22.63,23.42,0.08
2020-11-30,2,0,False,Weekday,11,3.0,270.37,0.1,29.47,22.53,8.82,21.78,22.5,0.08
2020-11-30,3,0,False,Weekday,11,3.0,267.03,0.08,26.05,24.32,8.11,22.51,23.16,0.09
2020-11-30,4,0,False,Weekday,11,3.0,260.35,0.08,23.31,25.03,7.51,23.41,23.95,0.07
2020-11-30,5,0,False,Weekday,11,3.0,257.02,0.07,22.96,25.75,7.75,23.39,23.86,0.08
2020-11-30,6,0,False,Weekday,11,3.0,257.02,0.09,24.68,26.82,8.46,21.32,21.76,0.11
2020-11-30,7,0,False,Weekday,11,2.0,267.03,0.34,32.56,21.64,10.97,19.55,20.04,0.2
2020-11-30,8,0,False,Weekday,11,2.0,277.04,0.95,41.47,14.66,12.52,17.34,17.88,0.34
2020-11-30,9,0,False,Weekday,11,2.0,273.71,0.77,43.18,16.27,12.64,15.27,15.77,0.39
2020-11-30,10,0,False,Weekday,11,2.0,263.69,0.36,38.73,25.39,12.16,13.23,13.66,0.36
2020-11-30,11,0,False,Weekday,11,2.0,257.02,0.43,34.96,29.68,11.56,11.12,11.54,0.36
2020-11-30,12,0,False,Weekday,11,1.0,250.34,0.49,30.16,33.98,10.61,9.91,10.33,0.31
2020-11-30,13,0,False,Weekday,11,2.0,247.0,0.51,26.73,36.12,8.7,10.22,10.56,0.31
2020-11-30,14,0,False,Weekday,11,1.0,260.35,0.41,26.05,34.69,7.51,9.09,9.38,0.36
2020-11-30,15,0,False,Weekday,11,1.0,260.35,0.19,22.62,36.84,6.86,5.52,5.78,0.43
2020-11-30,16,0,False,Weekday,11,1.0,250.34,0.03,18.68,39.34,5.78,4.42,4.7,0.45
2020-11-30,17,0,False,Weekday,11,1.0,236.99,0.02,16.62,41.49,4.77,3.67,3.98,0.38
2020-11-30,18,0,False,Weekday,11,1.0,223.64,0.01,14.91,44.7,4.05,2.47,2.79,0.35
2020-11-30,19,0,False,Weekday,11,1.0,216.96,0.01,12.68,47.92,3.7,1.71,2.01,0.38
2020-11-30,20,0,False,Weekday,11,1.0,216.96,0.01,11.14,47.92,3.49,1.42,1.69,0.4
2020-11-30,21,0,False,Weekday,11,1.0,210.29,0.0,11.14,52.21,3.82,1.42,1.7,0.35
2020-11-30,22,0,False,Weekday,11,1.0,211.95,0.0,10.8,57.94,4.23,1.55,1.93,0.4
2020-11-30,23,0,False,Weekday,11,1.0,220.3,0.0,11.82,57.94,4.35,1.59,2.18,0.5
2020-12-01,0,1,False,Weekday,12,1.0,223.64,0.0,11.48,57.94,3.93,1.47,2.25,0.5
2020-12-01,1,1,False,Weekday,12,1.0,226.97,0.0,11.31,57.22,3.93,1.47,2.4,0.48
2020-12-01,2,1,False,Weekday,12,1.0,226.97,0.0,10.45,57.94,3.79,1.41,2.44,0.44
2020-12-01,3,1,False,Weekday,12,1.0,226.97,0.0,9.68,58.65,3.67,1.34,2.42,0.42
2020-12-01,4,1,False,Weekday,12,1.0,223.64,0.0,9.17,59.37,3.58,1.29,2.42,0.38
2020-12-01,5,1,False,Weekday,12,1.0,223.64,0.0,9.17,58.65,3.7,1.25,2.44,0.36
2020-12-01,6,1,False,Weekday,12,1.0,223.64,0.0,9.94,57.94,4.05,1.28,2.51,0.36
2020-12-01,7,1,False,Weekday,12,1.0,226.97,0.01,14.05,54.36,5.07,1.52,2.83,0.43
2020-12-01,8,1,False,Weekday,12,1.0,230.31,0.01,18.34,51.5,5.72,1.7,3.05,0.5
2020-12-01,9,1,False,Weekday,12,1.0,230.31,0.16,19.36,51.5,5.9,1.71,3.08,0.51
2020-12-01,10,1,False,Weekday,12,1.0,226.97,0.89,17.65,54.36,5.96,1.65,3.05,0.5
2020-12-01,11,1,False,Weekday,12,1.0,223.64,1.36,15.77,55.79,5.9,1.58,3.05,0.5
2020-12-01,12,1,False,Weekday,12,1.0,216.96,1.47,14.4,56.51,5.66,1.52,3.09,0.51
2020-12-01,13,1,False,Weekday,12,1.0,216.96,1.59,14.91,55.79,5.66,1.57,3.22,0.53
2020-12-01,14,1,False,Weekday,12,1.0,220.3,1.76,17.65,52.21,6.14,1.75,3.44,0.56
2020-12-01,15,1,False,Weekday,12,1.0,220.3,1.26,21.25,47.92,6.56,1.92,3.66,0.57
2020-12-01,16,1,False,Weekday,12,1.0,223.64,0.2,25.36,42.2,6.62,2.1,3.9,0.55
2020-12-01,17,1,False,Weekday,12,1.0,226.97,0.07,30.16,36.12,6.74,2.4,4.25,0.53
2020-12-01,18,1,False,Weekday,12,1.0,233.65,0.14,34.62,30.4,6.97,2.83,4.72,0.54
2020-12-01,19,1,False,Weekday,12,1.0,240.33,0.24,37.36,25.75,7.39,3.66,5.63,0.52
2020-12-01,20,1,False,Weekday,12,1.0,247.0,0.36,39.07,21.82,7.75,4.54,6.6,0.49
2020-12-01,21,1,False,Weekday,12,1.0,250.34,0.39,38.39,20.21,7.63,5.4,7.53,0.42
2020-12-01,22,1,False,Weekday,12,1.0,257.02,0.5,38.73,18.24,7.87,6.26,8.45,0.4
2020-12-01,23,1,False,Weekday,12,1.0,257.02,0.51,38.73,16.99,7.39,6.84,9.13,0.36
2020-12-02,0,2,False,Weekday,12,1.0,250.34,0.22,34.27,19.85,6.02,6.86,9.2,0.27
2020-12-02,1,2,False,Weekday,12,1.0,247.0,0.22,32.9,19.13,5.25,7.24,9.6,0.24
2020-12-02,2,2,False,Weekday,12,1.0,253.68,0.41,35.3,13.77,5.01,7.9,10.22,0.24
2020-12-02,3,2,False,Weekday,12,1.0,263.69,0.83,37.7,8.76,5.19,8.77,11.11,0.24
2020-12-02,4,2,False,Weekday,12,2.0,280.38,3.58,41.13,2.59,5.42,10.13,12.47,0.25
2020-12-02,5,2,False,Weekday,12,2.0,303.75,10.95,41.47,0.12,6.08,11.67,14.05,0.3
2020-12-02,6,2,False,Weekday,12,2.0,333.79,22.13,41.13,0.0,7.99,13.88,16.42,0.42
2020-12-02,7,2,False,Weekday,12,2.0,413.9,53.64,42.84,0.0,14.78,19.72,22.73,0.9
2020-12-02,8,2,False,Weekday,12,4.0,514.03,98.35,44.55,0.0,20.27,26.8,30.36,1.25
2020-12-02,9,2,False,Weekday,12,4.0,574.11,128.75,45.93,0.01,22.89,31.1,35.07,1.31
2020-12-02,10,2,False,Weekday,12,4.0,540.73,113.55,47.98,0.07,22.89,30.02,33.87,1.06
2020-12-02,11,2,False,Weekday,12,4.0,547.41,109.97,50.04,0.1,24.08,31.06,34.79,1.01
2020-12-02,12,2,False,Weekday,12,4.0,520.71,101.03,52.78,0.1,24.08,30.65,34.08,0.78
2020-12-02,13,2,False,Weekday,12,3.0,387.19,40.68,59.63,0.66,23.6,21.56,24.18,0.17
2020-12-02,14,2,False,Weekday,12,2.0,323.77,13.41,59.63,2.1,19.07,14.46,16.9,0.36
2020-12-02,15,2,False,Weekday,12,2.0,297.07,5.42,55.52,4.07,16.45,10.87,13.48,0.5
2020-12-02,16,2,False,Weekday,12,2.0,273.71,2.46,50.72,6.44,14.07,8.5,11.04,0.52
2020-12-02,17,2,False,Weekday,12,2.0,260.35,2.32,46.61,6.62,12.04,6.83,8.96,0.53
2020-12-02,18,2,False,Weekday,12,2.0,253.68,2.18,42.16,7.06,9.78,5.78,7.33,0.52
2020-12-02,19,2,False,Weekday,12,1.0,260.35,2.18,37.7,7.06,8.82,5.26,6.33,0.55
2020-12-02,20,2,False,Weekday,12,1.0,263.69,2.85,37.01,5.45,9.3,5.0,5.96,0.55
2020-12-02,21,2,False,Weekday,12,1.0,257.02,2.46,35.99,6.17,9.42,4.79,5.81,0.54
2020-12-02,22,2,False,Weekday,12,1.0,253.68,2.38,37.01,6.35,9.66,4.97,6.15,0.59
2020-12-02,23,2,False,Weekday,12,1.0,250.34,1.79,36.67,7.69,8.94,4.63,5.94,0.55
2020-12-03,0,3,False,Weekday,12,1.0,240.33,0.4,31.53,16.81,7.03,3.66,5.22,0.39
2020-12-03,1,3,False,Weekday,12,1.0,233.65,0.09,25.36,27.54,6.26,3.13,5.14,0.31
2020-12-03,2,3,False,Weekday,12,1.0,233.65,0.04,22.62,32.54,6.44,2.98,5.17,0.27
2020-12-03,3,3,False,Weekday,12,1.0,233.65,0.03,21.25,34.69,6.91,2.9,5.03,0.26
2020-12-03,4,3,False,Weekday,12,1.0,236.99,0.02,19.36,37.19,7.33,2.77,4.55,0.28
2020-12-03,5,3,False,Weekday,12,1.0,233.65,0.02,17.99,40.05,7.87,2.49,3.86,0.27
2020-12-03,6,3,False,Weekday,12,1.0,230.31,0.02,18.68,42.92,9.06,2.47,3.55,0.24
2020-12-03,7,3,False,Weekday,12,1.0,240.33,0.05,28.1,39.7,12.28,3.19,3.99,0.33
2020-12-03,8,3,False,Weekday,12,1.0,247.0,0.11,38.04,34.33,13.95,3.66,4.22,0.42
2020-12-03,9,3,False,Weekday,12,1.0,243.66,0.09,37.01,37.91,13.83,3.21,3.64,0.4
2020-12-03,10,3,False,Weekday,12,1.0,226.97,0.12,28.1,48.64,11.68,2.47,2.79,0.31
2020-12-03,11,3,False,Weekday,12,1.0,220.3,0.17,22.96,54.36,10.25,2.06,2.32,0.25
2020-12-03,12,3,False,Weekday,12,1.0,216.96,0.19,20.05,57.94,9.18,1.65,1.87,0.21
2020-12-03,13,3,False,Weekday,12,1.0,213.62,0.19,19.19,57.94,8.35,1.45,1.66,0.2
2020-12-03,14,3,False,Weekday,12,1.0,216.96,0.18,21.59,55.08,9.06,1.57,1.8,0.22
2020-12-03,15,3,False,Weekday,12,1.0,216.96,0.11,23.65,52.21,9.78,1.68,1.92,0.24
2020-12-03,16,3,False,Weekday,12,1.0,226.97,0.06,30.5,42.56,11.09,2.15,2.44,0.3
2020-12-03,17,3,False,Weekday,12,2.0,247.0,0.36,44.55,24.68,13.11,3.15,3.53,0.4
2020-12-03,18,3,False,Weekday,12,2.0,267.03,2.15,55.52,9.74,14.78,4.18,4.65,0.52
2020-12-03,19,3,False,Weekday,12,2.0,303.75,13.52,61.69,0.95,17.88,6.55,7.28,0.75
2020-12-03,20,3,False,Weekday,12,2.0,363.83,36.21,62.38,0.0,21.46,10.59,11.75,0.97
2020-12-03,21,3,False,Weekday,12,2.0,407.22,51.41,64.43,0.0,21.7,13.77,15.24,1.0
2020-12-03,22,3,False,Weekday,12,2.0,413.9,52.3,68.55,0.0,19.07,14.31,15.76,0.86
2020-12-03,23,3,False,Weekday,12,2.0,367.17,36.21,67.17,0.0,13.59,11.29,12.54,0.54
2020-12-04,0,4,False,Weekday,12,2.0,290.39,11.06,56.89,1.52,7.63,6.08,6.91,0.29
2020-12-04,1,4,False,Weekday,12,1.0,230.31,0.1,29.13,26.46,4.77,2.66,3.14,0.2
2020-12-04,2,4,False,Weekday,12,1.0,220.3,0.02,17.82,36.12,3.93,2.78,3.13,0.19
2020-12-04,3,4,False,Weekday,12,1.0,220.3,0.01,14.05,38.27,3.87,3.65,3.92,0.16
2020-12-04,4,4,False,Weekday,12,1.0,230.31,0.02,17.14,35.05,4.65,5.56,5.8,0.12
2020-12-04,5,4,False,Weekday,12,1.0,233.65,0.02,19.54,32.54,5.25,6.65,6.92,0.1
2020-12-04,6,4,False,Weekday,12,1.0,236.99,0.08,25.36,24.68,5.36,7.34,7.61,0.11
2020-12-04,7,4,False,Weekday,12,2.0,260.35,1.26,41.13,8.05,7.03,8.79,9.13,0.18
2020-12-04,8,4,False,Weekday,12,2.0,270.37,3.21,43.87,3.35,8.7,7.6,7.97,0.28
2020-12-04,9,4,False,Weekday,12,1.0,250.34,1.52,32.9,10.01,8.35,5.78,6.09,0.34
2020-12-04,10,4,False,Weekday,12,1.0,233.65,0.45,25.71,23.6,7.87,3.5,3.77,0.38
2020-12-04,11,4,False,Weekday,12,1.0,226.97,0.37,22.62,32.19,7.75,2.04,2.27,0.37
2020-12-04,12,4,False,Weekday,12,1.0,223.64,0.42,21.25,36.12,7.75,1.43,1.64,0.37
2020-12-04,13,4,False,Weekday,12,1.0,216.96,0.37,20.22,39.7,7.03,1.21,1.43,0.36
2020-12-04,14,4,False,Weekday,12,1.0,216.96,0.23,19.71,45.06,6.8,1.12,1.35,0.38
2020-12-04,15,4,False,Weekday,12,1.0,220.3,0.1,19.71,49.35,6.86,1.08,1.33,0.41
2020-12-04,16,4,False,Weekday,12,1.0,226.97,0.03,22.62,47.92,7.75,1.25,1.57,0.44
2020-12-04,17,4,False,Weekday,12,1.0,233.65,0.05,29.13,40.05,8.82,1.65,2.06,0.48
2020-12-04,18,4,False,Weekday,12,1.0,240.33,0.13,34.96,32.54,9.3,2.06,2.61,0.53
2020-12-04,19,4,False,Weekday,12,1.0,247.0,0.24,38.73,26.82,10.37,2.58,3.32,0.58
2020-12-04,20,4,False,Weekday,12,1.0,250.34,0.31,39.41,24.32,11.44,3.07,3.98,0.59
2020-12-04,21,4,False,Weekday,12,1.0,250.34,0.27,37.7,25.03,11.8,3.36,4.36,0.53
2020-12-04,22,4,False,Weekday,12,1.0,253.68,0.34,39.76,23.6,12.52,3.84,4.87,0.52
2020-12-04,23,4,False,Weekday,12,2.0,263.69,0.42,45.24,20.74,12.88,4.42,5.47,0.48
2020-12-05,0,5,True,Weekend,12,2.0,257.02,0.16,42.5,25.39,11.33,3.88,4.9,0.37
2020-12-05,1,5,True,Weekend,12,1.0,243.66,0.03,33.24,35.41,9.66,3.04,3.99,0.26
2020-12-05,2,5,True,Weekend,12,1.0,233.65,0.01,25.36,43.63,8.94,2.46,3.32,0.22
2020-12-05,3,5,True,Weekend,12,1.0,226.97,0.01,19.88,47.92,8.23,1.9,2.67,0.2
2020-12-05,4,5,True,Weekend,12,1.0,220.3,0.01,15.94,49.35,7.21,1.36,1.98,0.2
2020-12-05,5,5,True,Weekend,12,1.0,216.96,0.01,13.88,48.64,7.15,1.15,1.68,0.21
2020-12-05,6,5,True,Weekend,12,1.0,220.3,0.01,14.22,47.92,7.75,1.2,1.77,0.24
2020-12-05,7,5,True,Weekend,12,1.0,226.97,0.02,19.19,44.7,9.42,1.64,2.38,0.34
2020-12-05,8,5,True,Weekend,12,1.0,243.66,0.09,27.76,35.05,10.97,2.39,3.42,0.46
2020-12-05,9,5,True,Weekend,12,1.0,250.34,0.29,31.87,30.04,11.68,2.86,4.16,0.49
2020-12-05,10,5,True,Weekend,12,1.0,247.0,1.48,28.79,32.54,11.68,2.83,4.28,0.48
2020-12-05,11,5,True,Weekend,12,1.0,240.33,2.71,23.65,36.84,11.33,2.45,3.87,0.48
2020-12-05,12,5,True,Weekend,12,1.0,233.65,3.16,19.54,40.77,10.61,2.1,3.32,0.5
2020-12-05,13,5,True,Weekend,12,1.0,233.65,2.71,17.14,42.56,8.82,1.92,2.9,0.51
2020-12-05,14,5,True,Weekend,12,1.0,240.33,2.85,21.25,33.98,9.54,2.36,3.3,0.56
2020-12-05,15,5,True,Weekend,12,1.0,247.0,2.01,26.73,24.68,10.13,3.06,3.96,0.55
2020-12-05,16,5,True,Weekend,12,1.0,250.34,0.62,32.22,18.6,10.01,3.68,4.56,0.52
2020-12-05,17,5,True,Weekend,12,1.0,257.02,0.79,37.01,14.13,9.78,4.17,5.11,0.5
2020-12-05,18,5,True,Weekend,12,2.0,263.69,1.34,41.13,10.46,9.66,4.57,5.58,0.5
2020-12-05,19,5,True,Weekend,12,2.0,270.37,1.82,42.84,8.32,9.66,5.19,6.33,0.5
2020-12-05,20,5,True,Weekend,12,2.0,277.04,1.84,41.81,8.23,9.06,5.78,7.02,0.48
2020-12-05,21,5,True,Weekend,12,1.0,277.04,1.24,38.04,10.91,7.75,5.89,7.16,0.43
2020-12-05,22,5,True,Weekend,12,1.0,273.71,0.72,33.24,15.2,6.86,5.64,6.87,0.39
2020-12-05,23,5,True,Weekend,12,1.0,263.69,0.26,27.08,22.53,5.54,4.93,6.06,0.33
2020-12-06,0,6,True,Weekend,12,1.0,247.0,0.05,19.71,31.11,3.87,4.21,5.21,0.24
2020-12-06,1,6,True,Weekend,12,1.0,240.33,0.03,16.11,34.33,3.25,4.13,4.98,0.22
2020-12-06,2,6,True,Weekend,12,1.0,243.66,0.02,14.91,33.62,3.07,4.61,5.33,0.21
2020-12-06,3,6,True,Weekend,12,1.0,247.0,0.02,13.71,32.9,2.98,5.66,6.28,0.18
2020-12-06,4,6,True,Weekend,12,1.0,250.34,0.02,12.51,33.26,2.92,6.38,6.84,0.15
2020-12-06,5,6,True,Weekend,12,1.0,253.68,0.03,12.0,33.26,3.01,6.72,7.09,0.12
2020-12-06,6,6,True,Weekend,12,1.0,260.35,0.04,12.85,32.19,3.37,7.55,7.88,0.11
2020-12-06,7,6,True,Weekend,12,1.0,273.71,0.17,18.34,26.11,4.53,8.78,9.13,0.18
2020-12-06,8,6,True,Weekend,12,2.0,290.39,0.77,26.39,15.56,5.72,10.64,11.09,0.27
2020-12-06,9,6,True,Weekend,12,2.0,303.75,2.18,30.16,8.76,6.44,11.67,12.22,0.32
2020-12-06,10,6,True,Weekend,12,2.0,307.08,5.42,27.76,9.74,7.27,12.14,12.8,0.33
2020-12-06,11,6,True,Weekend,12,2.0,300.41,6.59,25.02,13.77,7.75,11.99,12.83,0.32
2020-12-06,12,6,True,Weekend,12,2.0,287.06,5.76,22.96,18.06,7.99,11.25,12.21,0.3
2020-12-06,13,6,True,Weekend,12,2.0,273.71,4.41,22.28,21.82,7.87,10.59,11.62,0.28
2020-12-06,14,6,True,Weekend,12,2.0,277.04,4.75,26.05,17.52,8.23,10.85,12.0,0.3
2020-12-06,15,6,True,Weekend,12,2.0,280.38,4.47,31.19,10.64,8.7,10.99,12.25,0.33
2020-12-06,16,6,True,Weekend,12,2.0,283.72,4.14,36.33,3.89,8.35,11.3,12.65,0.33
2020-12-06,17,6,True,Weekend,12,2.0,287.06,7.49,37.7,1.03,7.87,12.01,13.45,0.37
2020-12-06,18,6,True,Weekend,12,2.0,297.07,12.18,38.04,0.25,7.87,13.02,14.55,0.42
2020-12-06,19,6,True,Weekend,12,2.0,303.75,14.98,38.04,0.12,8.11,14.16,15.76,0.46
2020-12-06,20,6,True,Weekend,12,2.0,310.42,15.42,38.04,0.1,8.46,14.85,16.36,0.48
2020-12-06,21,6,True,Weekend,12,2.0,307.08,13.97,37.7,0.14,8.23,14.91,16.29,0.46
2020-12-06,22,6,True,Weekend,12,2.0,307.08,12.96,37.01,0.18,8.23,14.83,16.15,0.44
2020-12-06,23,6,True,Weekend,12,2.0,297.07,10.17,36.33,0.35,7.39,14.23,15.46,0.37
2020-12-07,0,0,False,Weekday,12,2.0,280.38,5.09,34.27,1.33,5.66,12.92,14.09,0.25
2020-12-07,1,0,False,Weekday,12,2.0,273.71,2.18,32.56,3.84,5.66,12.3,13.37,0.18
2020-12-07,2,0,False,Weekday,12,2.0,267.03,0.98,30.16,7.42,6.08,12.12,13.05,0.11
2020-12-07,3,0,False,Weekday,12,2.0,267.03,0.52,27.76,11.09,6.44,11.99,12.82,0.05
2020-12-07,4,0,False,Weekday,12,2.0,260.35,0.28,23.99,15.91,6.8,11.28,12.01,0.01
2020-12-07,5,0,False,Weekday,12,2.0,257.02,0.26,23.65,17.7,7.33,10.73,11.47,0.01
2020-12-07,6,0,False,Weekday,12,2.0,263.69,0.47,26.39,15.56,8.7,11.09,11.9,0.02
2020-12-07,7,0,False,Weekday,12,2.0,280.38,2.77,35.3,6.8,12.16,12.76,13.7,0.14
2020-12-07,8,0,False,Weekday,12,2.0,300.41,8.49,39.07,1.45,14.19,13.79,14.79,0.28
